Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Coayla, E; Jimanez, L",,,,"Coayla, Edelina; Jimanez, Luis",,,Financing for the climate change adaptation of organic export agriculture in Peru,FUTURE OF FOOD-JOURNAL ON FOOD AGRICULTURE AND SOCIETY,,,English,Article,,,,,,Financing; climate change; adaptation; agro-exports; organic food,,"The objective of this research is to analyse financing for the climate change adaptation of organic export agriculture using the methods of correlation and logarithmic regression, as well as exploring the sources of funding. In a context of high international demand, we find that Peruvian organic agro-exports grow in direct relation to the increase in the land area used for organic crops. From 2000 to 2020, exports of organic products achieved a continuous rise, and in 2020 they accounted for 7% of all agro-exports. However, so far little financing has been found internationally for the climate change adaptation of organic agriculture. Among the main financiers at the international level are the Green Climate Fund; IDB Invest, which finances an agro-export fruit and vegetable company in Peru; the FAO, which funds Yachachiq-Kamayoq network of women-led bio-businesses in actions to adapt to climate change in Peru; IFAD, which finances the agricultural project Avanzar Rural in the Peruvian highlands and Amazonia; and the Peruvian National Institute of Agrarian Innovation, which funds an association of farmers in the Piura region to improve the export of organic bananas to the Netherlands and Germany. It is recommended that policymakers in Peru implement adaptation options -among them, an increase in the land area used for organic production to promote food security, as well as accessible and inno-vative climate financing for the adaptation of small organic producers.","[Coayla, Edelina] Univ Nacl Feder Villarreal, Fac Econ Sci, Lima, Peru; [Jimanez, Luis] Univ Nacl Agr Molina, Fac Econ & Planning, Lima, Peru",University Nacional Agraria La Molina,"Coayla, E (corresponding author), Univ Nacl Feder Villarreal, Fac Econ Sci, Lima, Peru.",ACOAYLA@UNFV.EDU.PE,,"Coayla, Edelina/0000-0002-2709-6749; JIMENEZ, LUIS ALBERTO/0000-0002-6082-1893",,,,,28,0,0,1,1,KASSEL UNIV PRESS GMBH,KASSEL,"DIAGONALE 10, D-34127 KASSEL, GERMANY",2197-411X,,,FUTURE FOOD,Future Food,,2022,10,6,,,,,,,,10.17170/kobra-202204136020,http://dx.doi.org/10.17170/kobra-202204136020,,,15,Food Science & Technology,Emerging Sources Citation Index (ESCI),Food Science & Technology,8D0FX,,,,,2023-03-25,WOS:000917976000001,View Full Record in Web of Science
J,"Escudero, M; Mendoza, E",,,,"Escudero, Mireille; Mendoza, Edgar",,,Community Perception and Adaptation to Climate Change in Coastal Areas of Mexico,WATER,,,English,Article,,,,,,perception; adaptation strategies; Mexico; climate change; implementation constrainsts; recommendations,SEA-LEVEL RISE; VULNERABILITY; STRATEGIES; CITIES; POLICY; REEF,"Climate change adaptation is an increasingly important topic addressed in the face of the current and expected future impacts by climate change that the social, economic and ecological systems are experiencing worldwide. Despite the advances reported in the literature, adaptation to climate change is still considered a challenge to move from planning to the practical implementation of successful interventions. In this regard, identifying international key barriers, exchanges of experiences and lessons learned may facilitate the progress of the coasts' sustainable and resilient future. The coast of Mexico is an excellent study area. High population densities occur along the coastal zone, whose main economic activity is related to primary and tertiary sectors. Additionally, a great diversity of coastal ecosystems exists, which are threatened by anthropogenic and hydrometeorological impacts. Under these circumstances, the population is becoming aware of the urgent need to adapt to the consequences of climate change. In this sense, this paper reviews research contributions concerning population perception to climate change and adaptation strategies in Mexico's coastal zone. The findings highlight critical institutional difficulties and social barriers that have impeded the effective implementation of adaptation strategies to climate change in Mexico and consider steps to address them. However, adaptation strategies that show the prevention culture of some coastal communities have been found and also results of successful projects carried out, especially on mangrove forest and coral reef restoration, which are of essential importance to consider to progress on the path of a successful adaptation to climate change in Mexico.","[Escudero, Mireille; Mendoza, Edgar] Univ Nacl Autonoma Mexico, Inst Ingn, Ciudad De Mexico 04510, Mexico",Universidad Nacional Autonoma de Mexico,"Mendoza, E (corresponding author), Univ Nacl Autonoma Mexico, Inst Ingn, Ciudad De Mexico 04510, Mexico.",mescuderoc@iingen.unam.mx; emendozab@iingen.unam.mx,"Mendoza, Edgar/AFU-5158-2022","Mendoza, Edgar/0000-0002-1991-4721; Escudero Castillo, Mireille del Carmen/0000-0002-3832-6503",CONACYT-SENER-Sustentabilidad Energetica project: 'Centro Mexicano de Innovacion en Energia del Oceano (CEMIE-Oceano)' [FSE-2014-06-249795],CONACYT-SENER-Sustentabilidad Energetica project: 'Centro Mexicano de Innovacion en Energia del Oceano (CEMIE-Oceano)',This research was funded by the CONACYT-SENER-Sustentabilidad Energetica project: FSE-2014-06-249795 'Centro Mexicano de Innovacion en Energia del Oceano (CEMIE-Oceano)'.,,77,1,1,3,20,MDPI,BASEL,"ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND",,2073-4441,,WATER-SUI,Water,SEP,2021,13,18,,,,,,,2483,10.3390/w13182483,http://dx.doi.org/10.3390/w13182483,,,16,Environmental Sciences; Water Resources,Science Citation Index Expanded (SCI-EXPANDED),Environmental Sciences & Ecology; Water Resources,UZ2YI,,gold,,,2023-03-25,WOS:000702075500001,View Full Record in Web of Science
J,"Irawan, A",,,,"Irawan, Andi",,,"Adaptation Strategy to Climate Change Among White Pepper Smallholder Farmers in Bangka-Belitung, Indonesia",CUADERNOS DE DESARROLLO RURAL,,,English,Article,,,,,,adaptation; strategy; climate change; logit model; white pepper; smallholder farmer; Bangka-Belitung,LEVEL; VARIABILITY; DECISIONS; VULNERABILITY; KNOWLEDGE,"This study aimed to determine the effect of the socio-economic factors on climate change adaptation strategy of white pepper farmers in Bangka-Belitung Province, Indonesia. West Bangka Regency was chosen as a research site because this area is one of the main white pepper growing-areas. Then, 70 samples of white pepper farmers were randomly selected. The cross-sectional primary data were collected through interviews directly with farmers in the research location using a list of questions in the questionnaire previously served by the researcher. The logit regression model was used to analyze factors influencing the farmers' adaptation to climate change. This research suggested the following: 1) government programmes related to accelerating the implementation of climate change adaptation should be prioritized to female farmers and 2) knowledge and technical skills of extension agents at a local level, related to implementing climate change adaptation strategies, must be increased as well as materials regarding the implementation of climate change adaptation should be part of the agricultural extension syllabus for white pepper farmers.","[Irawan, Andi] Univ Bengkulu, Bengkulu, Indonesia",Universitas Bengkulu,"Irawan, A (corresponding author), Univ Bengkulu, Bengkulu, Indonesia.",andiirawan@unib.ac.id,"Irawan, Andi/GYV-4592-2022","Irawan, Andi/0000-0001-6690-8992",Research and Community Service of the University of Bengkulu,Research and Community Service of the University of Bengkulu,I thank the Research and Community Service of the University of Bengkulu for their support to this research through the Penelitian Mandiri research scheme.,,27,0,0,0,1,"PONTIFICIA UNIV JAVERIANA, FAC EDUC",BOGOTA,"CARRERA 7MA N 42-27 EDIFICIO LORENZO URIBE S J-SEGUNDO PISO, BOGOTA, DC 00000, COLOMBIA",0122-1450,2215-7727,,CUAD DESARRO RURAL,Cuad. Desarro. Rural,,2021,18,87,,,,,,,,10.11144/Javeriana.cdr18.ascc,http://dx.doi.org/10.11144/Javeriana.cdr18.ascc,,,11,"Agriculture, Multidisciplinary",Science Citation Index Expanded (SCI-EXPANDED),Agriculture,WP7UP,,gold,,,2023-03-25,WOS:000713332100006,View Full Record in Web of Science
J,"Gaillard, JC; Monteil, C; Perrillat-Collomb, A; Chaudhary, S; Chaudhary, M; Chaudhary, O; Giazzi, F; Cadag, JRD",,,,"Gaillard, J. C.; Monteil, Charlotte; Perrillat-Collomb, Anais; Chaudhary, Sukhdev; Chaudhary, Mamta; Chaudhary, Omkant; Giazzi, Franck; Cadag, Jake Rom D.",,,Participatory 3-dimension mapping: A tool for encouraging multi-caste collaboration to climate change adaptation and disaster risk reduction,APPLIED GEOGRAPHY,,,English,Article,,,,,,Participatory 3-dimensional mapping; Climate change adaptation; Disaster risk reduction; Caste; Nepal,VULNERABILITY; KNOWLEDGE; LIVELIHOODS; STRATEGIES; RESILIENCE; BARRIERS; HAZARDS; GENDER,"This article reflects upon the use of participatory 3-dimensional mapping (P3DM) for facilitating the collaboration of different castes in disaster risk reduction (DRR) and climate change adaptation (CCA). Unequal power relationships amongst upper and lower castes has indeed been identified has a major driver of people's vulnerability to natural hazards, including the negative effects of climate change, in Nepal and elsewhere in South Asia. However, this does not prevent the members of all these castes, including the lowest untouchables, to display significant capacities in facing these natural hazards and changes in climate patterns. It is therefore similarly important to harness those capacities and address the unequal power relationships underpinning vulnerability. Achieving these goals requires fostering dialogue amongst upper and lower castes as well as with other stakeholders of DRR and CCA, e.g. scientists, NGOs, government agencies, which often tend to work with a single caste because it is easier. P3DM provides a platform for such a dialogue as it makes the knowledge of every caste tangible and credible to others. This proves essential in both assessing and planning for reducing the risk of disasters and adapting to climate change. This article particularly documents activities conducted in a small village of the Terai plain of Nepal frequently affected by flooding. (C) 2013 Elsevier Ltd. All rights reserved.","[Gaillard, J. C.] Univ Auckland, Sch Environm, Auckland 1142, New Zealand; [Monteil, Charlotte; Perrillat-Collomb, Anais; Giazzi, Franck] Univ Grenoble, UMR PACTE CNRS 5194, Grenoble, France; [Chaudhary, Sukhdev] Koshi Victims Soc, Koshi, Nepal; [Chaudhary, Mamta] Tribhuvan Univ, Dept Rural Dev, Kirtipur, Nepal; [Chaudhary, Omkant] Green Secondary Sch, Rajbiraj, Nepal; [Cadag, Jake Rom D.] Inst Rech Dev, UMR GRED, Paris, France",University of Auckland; Communaute Universite Grenoble Alpes; UDICE-French Research Universities; Universite Grenoble Alpes (UGA); Tribhuvan University; Institut de Recherche pour le Developpement (IRD),"Gaillard, JC (corresponding author), Univ Auckland, Sch Environm, Auckland 1142, New Zealand.",jc.gaillard@auckland.ac.nz,,,,,,,76,26,26,6,44,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND",0143-6228,1873-7730,,APPL GEOGR,Appl. Geogr.,DEC,2013,45,,,,,,158,166,,10.1016/j.apgeog.2013.09.009,http://dx.doi.org/10.1016/j.apgeog.2013.09.009,,,9,Geography,Social Science Citation Index (SSCI),Geography,292DP,,,,,2023-03-25,WOS:000329882700016,View Full Record in Web of Science
J,"Rumore, D; Schenk, T; Susskind, L",,,,"Rumore, Danya; Schenk, Todd; Susskind, Lawrence",,,Role-play simulations for climate change adaptation education and engagement,NATURE CLIMATE CHANGE,,,English,Article,,,,,,,POLICY; BARRIERS,"In order to effectively adapt to climate change, public officials and other stakeholders need to rapidly enhance their understanding of local risks and their ability to collaboratively and adaptively respond to them. We argue that science-based role-play simulation exercises - a type of 'serious game' involving face-to-face mock decision-making - have considerable potential as education and engagement tools for enhancing readiness to adapt. Prior research suggests role-play simulations and other serious games can foster public learning and encourage collective action in public policy-making contexts. However, the effectiveness of such exercises in the context of climate change adaptation education and engagement has heretofore been underexplored. We share results from two research projects that demonstrate the effectiveness of role-play simulations in cultivating climate change adaptation literacy, enhancing collaborative capacity and facilitating social learning. Based on our findings, we suggest such exercises should be more widely embraced as part of adaptation professionals' education and engagement toolkits.","[Rumore, Danya] Univ Utah, SJ Quinney Coll Law, Wallace Stegner Ctr, Environm Dispute Resolut Program, 383 South Univ St, Salt Lake City, UT 84112 USA; [Rumore, Danya] Univ Utah, Dept City & Metropolitan Planning, Salt Lake City, UT 84112 USA; [Schenk, Todd] Virginia Tech, Sch Publ & Int Affairs, Urban Affairs & Planning, 207 Architecture Annex 0113,140 Otey St NW, Blacksburg, VA 24061 USA; [Susskind, Lawrence] MIT, Dept Urban Studies & Planning, 9-332,77 Massachusetts Ave, Cambridge, MA 02139 USA",Utah System of Higher Education; University of Utah; Utah System of Higher Education; University of Utah; Virginia Polytechnic Institute & State University; Massachusetts Institute of Technology (MIT),"Rumore, D (corresponding author), Univ Utah, SJ Quinney Coll Law, Wallace Stegner Ctr, Environm Dispute Resolut Program, 383 South Univ St, Salt Lake City, UT 84112 USA.;Rumore, D (corresponding author), Univ Utah, Dept City & Metropolitan Planning, Salt Lake City, UT 84112 USA.",danya.rumore@law.utah.edu,"Susskind, Lawrence E/I-3320-2013","Susskind, Lawrence E/0000-0001-9460-198X; /0000-0002-3434-1319","University of New Hampshire; National Oceanic and Atmospheric Administration [NA09NOS4190153, 11.419]; Dutch Knowledge for Climate Program through TNO; Program on Negotiation at Harvard Law School; Tufts-MIT Water Diplomacy Program",University of New Hampshire; National Oceanic and Atmospheric Administration(National Oceanic Atmospheric Admin (NOAA) - USA); Dutch Knowledge for Climate Program through TNO; Program on Negotiation at Harvard Law School; Tufts-MIT Water Diplomacy Program,"The New England Climate Adaptation Project was supported with funding from the University of New Hampshire and the National Oceanic and Atmospheric Administration under Cooperative Agreement no. NA09NOS4190153 (CFDA no. 11.419). The IUP received support from the Dutch Knowledge for Climate Program, funded through TNO; the Program on Negotiation at Harvard Law School; and the Tufts-MIT Water Diplomacy Program. The authors also wish to acknowledge all of the NECAP research team members, partners, and workshop participants who made the project possible, as well as Ellen Czaika for her help in statistically analysing NECAP data. They also wish to thank the incredible local partners and participants in the three case cities in the IUP, and in particular project partners at TNO.",,51,81,82,2,54,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",1758-678X,1758-6798,,NAT CLIM CHANGE,Nat. Clim. Chang.,AUG,2016,6,8,,,,,745,750,,10.1038/NCLIMATE3084,http://dx.doi.org/10.1038/NCLIMATE3084,,,6,Environmental Sciences; Environmental Studies; Meteorology & Atmospheric Sciences,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Environmental Sciences & Ecology; Meteorology & Atmospheric Sciences,DU3TJ,,Green Submitted,,,2023-03-25,WOS:000382134800010,View Full Record in Web of Science
J,"Kang, N; Kim, S; Kim, Y; Noh, H; Hong, SJ; Kim, HS",,,,"Kang, Narae; Kim, Soojun; Kim, Yonsoo; Noh, Huiseong; Hong, Seung Jin; Kim, Hung Soo",,,Urban Drainage System Improvement for Climate Change Adaptation,WATER,,,English,Article,,,,,,climate change; frequency-based rainfall; urban drainage system; economic analysis of flood control,RAINFALL EXTREMES; IMPACTS; URBANIZATION; FUTURE,"Recently, urban areas have experienced frequent, large-scale flooding, a situation that has been aggravated by climate change. This study aims to improve the urban drainage system to facilitate climate change adaptation. A methodology and a series of mitigation strategies are presented to efficiently improve the urban drainage system in light of climate change. In addition, we assess the impact of climate change and predict the scale of potential future flood damage by applying the methodology and mitigation strategies to urban areas. Based on the methodology presented, urban flood prevention measures for Gyeyang-gu (Province), Incheon, Korea, was established. The validity of the proposed alternatives is verified by assessing the economic feasibility of the projects to reduce flood damage. We expect that the methodology presented will aid the decision-making process and assist in the development of reasonable strategies to improve the urban drainage system for adaptation to climate change.","[Kang, Narae; Hong, Seung Jin; Kim, Hung Soo] Inha Univ, Dept Civil Engn, Inchon 22212, South Korea; [Kim, Soojun] Columbia Univ, Earth Inst, Columbia Water Ctr, New York, NY 10027 USA; [Kim, Yonsoo] Insurance Business Serv Grp LIG Syst Co Ltd, ERS Div, Seoul 06153, South Korea; [Noh, Huiseong] Korea Inst Civil Engn & Bldg Technol KICT, Div Res, Dept Water Resources, Goyang 10223, South Korea",Inha University; Columbia University; Korea Institute of Civil Engineering & Building Technology (KICT),"Kim, S (corresponding author), Columbia Univ, Earth Inst, Columbia Water Ctr, New York, NY 10027 USA.",naraeme@naver.com; soojun78@gmail.com; civil.engineer@hanmail.net; heesung80@hanmail.net; hongsst81@gmail.com; sookim@inha.ac.kr,"; Kim, Soojun/D-5600-2015","Kang, Narae/0000-0003-3635-6714; Kim, Soojun/0000-0002-9825-2462; Kim, Hung Soo/0000-0001-8345-0610","National Research Foundation of Korea (NRF); Korean government (MEST) [2011-0028564]; National Research Foundation of Korea [2011-0028564] Funding Source: Korea Institute of Science & Technology Information (KISTI), National Science & Technology Information Service (NTIS)","National Research Foundation of Korea (NRF)(National Research Foundation of Korea); Korean government (MEST)(Ministry of Education, Science & Technology (MEST), Republic of KoreaKorean Government); National Research Foundation of Korea(National Research Foundation of Korea)","This work was supported by a National Research Foundation of Korea (NRF) grant, funded by the Korean government (MEST; No. 2011-0028564).",,46,28,28,3,41,MDPI,BASEL,"ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND",,2073-4441,,WATER-SUI,Water,JUL,2016,8,7,,,,,,,268,10.3390/w8070268,http://dx.doi.org/10.3390/w8070268,,,16,Environmental Sciences; Water Resources,Science Citation Index Expanded (SCI-EXPANDED),Environmental Sciences & Ecology; Water Resources,DS4QC,,"gold, Green Submitted, Green Published",,,2023-03-25,WOS:000380764800001,View Full Record in Web of Science
J,"Rarai, A; Parsons, M; Nursey-Bray, M; Crease, R",,,,"Rarai, Allan; Parsons, Meg; Nursey-Bray, Melissa; Crease, Roa",,,"Situating climate change adaptation within plural worlds: The role of Indigenous and local knowledge in Pentecost Island, Vanuatu",ENVIRONMENT AND PLANNING E-NATURE AND SPACE,,,English,Article,,,,,,indigenous knowledge; worldviews; ontological pluralism; climate change adaptation; island cultures; resilience,TRADITIONAL ECOLOGICAL KNOWLEDGE; SCIENTIFIC-KNOWLEDGE; POLITICAL ONTOLOGY; ADAPTIVE CAPACITY; WATER GOVERNANCE; WOMEN; SCIENCE; INTEGRATION; PEOPLES; FOOD,"Scholars, practitioners, and decision-makers are increasingly recognising that Indigenous knowledge can play a significant role in facilitating adaptation to climate change. Yet, adaptation theorising and practises remain overwhelmingly situated within Euromodern ontologies, and there remains limited space, at present, for plural ontologies or alternative ways of being and knowing. In this paper, and using the Pacific as our case study, we present an argument for the inclusion of multiple ontologies within adaptation policymaking. Pacific adaptation policies and interventions frequently privilege Western scientific knowledge and focus on addressing individual climate risks through technical fixes directed by foreign experts and funding agencies. They are also rooted in a policy architecture that is an artefact of colonisation in the region. Despite these obstacles, Pacific Islander responses to climate change are dynamic, and inclusive of the multiple and competing ontologies they work within, offering insights into how Euromodern and Pacific islander world views could coalesce to builds adaptive capacity and consolidate community resilience into the future. Highlights center dot Indigenous Knowledge plays a critical role in enabling resilience and facilitating climate change adaptation in some parts of Vanuatu center dot Ni-Vanuatu people employ dynamic responses to climate risks incorporating multiple knowledge systems and practises center dot Co-existence of different knowledge systems provide insights into factors that enable adaptive capacity and consolidate community resilience center dot Diverse worldviews, knowledge systems and practises with Pacific Island cultures highlights the importance of thinking about ontological pluralism within adaptation center dot Climate adaptation is principally founded on Western ontologies, but there is a need consider non-Western ontologies and epistemologies.","[Parsons, Meg; Crease, Roa] Univ Auckland, Sch Environm, Auckland, New Zealand; [Nursey-Bray, Melissa] Univ Adelaide, Geog Environm & Populat, North Terrace, Adelaide, SA, Australia",University of Auckland; University of Adelaide,"Parsons, M (corresponding author), Univ Auckland, Sch Environm, Auckland, New Zealand.",meg.parsons@auckland.ac.nz,"Parsons, Meg/C-2405-2019","Parsons, Meg/0000-0001-8721-659X",,,,,175,3,3,8,8,SAGE PUBLICATIONS INC,THOUSAND OAKS,"2455 TELLER RD, THOUSAND OAKS, CA 91320 USA",2514-8486,2514-8494,,ENVIRON PLAN E-NAT,Environ. Plan. E-Nat. Space,DEC,2022,5,4,,,SI,,2240,2282,,10.1177/25148486211047739,http://dx.doi.org/10.1177/25148486211047739,,JAN 2022,43,Environmental Studies; Geography,Social Science Citation Index (SSCI),Environmental Sciences & Ecology; Geography,6I6DZ,,,,,2023-03-25,WOS:000849061100001,View Full Record in Web of Science
J,"Mercer, J; Kelman, I; do Rosario, F; Lima, ADD; da Silva, A; Beloff, AM; McClean, A",,,,"Mercer, Jessica; Kelman, Ilan; do Rosario, Francisco; Lima, Abilio de Deus de Jesus; da Silva, Augusto; Beloff, Anna-Maija; McClean, Alex",,,"Nation-building policies in Timor-Leste: disaster risk reduction, including climate change adaptation",DISASTERS,,,English,Article,,,,,,climate change adaptation; disaster risk reduction; nation-building; small island developing states; Timor-Leste,ISLAND DEVELOPING STATES; SCIENTIFIC-KNOWLEDGE; VULNERABILITY; EARTHQUAKE; CHALLENGES; MITIGATION; DEMOCRACY; VIOLENCE,"Few studies have explored the relationships between nation-building, disaster risk reduction and climate change adaptation. Focusing on small island developing states, this paper examines nation-building in Timor-Leste, a small island developing state that recently achieved independence. Nation-building in Timor-Leste is explored in the context of disaster risk reduction, which necessarily includes climate change adaptation. The study presents a synopsis of Timor-Leste's history and its nation-building efforts as well as an overview of the state of knowledge of disaster risk reduction including climate change adaptation. It also offers an analysis of significant gaps and challenges in terms of vertical and horizontal governance, large donor presence, data availability and the integration of disaster risk reduction and climate change adaptation for nationbuilding in Timor-Leste. Relevant and applicable lessons are provided from other small island developing states to assist Timor-Leste in identifying its own trajectory out of underdevelopment while it builds on existing strengths.","[Mercer, Jessica] Secure Futures Consultancy, Winchester, Hants, England; [Kelman, Ilan] UCL, Inst Risk & Disaster Reduct, London, England; [Kelman, Ilan] UCL, Inst Global Hlth, London, England; [Kelman, Ilan] Norwegian Inst Int Affairs, Oslo, Norway; [McClean, Alex] Arid Edge Environm Serv, Alice Springs, NT, Australia",University of London; University College London; University of London; University College London,"Mercer, J (corresponding author), Secure Futures Consultancy, Winchester, Hants, England.",jessica@secure-futures.net,,"Kelman, Ilan/0000-0002-4191-6969",,,,,120,15,15,5,38,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0361-3666,1467-7717,,DISASTERS,Disasters,OCT,2014,38,4,,,,,690,718,,10.1111/disa.12082,http://dx.doi.org/10.1111/disa.12082,,,29,"Environmental Studies; Social Sciences, Interdisciplinary",Social Science Citation Index (SSCI),Environmental Sciences & Ecology; Social Sciences - Other Topics,AQ6NH,25196332,"Green Accepted, Green Published, hybrid",,,2023-03-25,WOS:000342929800003,View Full Record in Web of Science
J,"Terblanche-Greeff, AC; Dokken, JV; van Niekerk, D; Loubser, RA",,,,"Terblanche-Greeff, Aida C.; Dokken, Jon-Vegard; van Niekerk, Dewald; Loubser, Ruth A.",,,Cultural beliefs of time orientation and social self-construal: Influences on climate change adaptation,JAMBA-JOURNAL OF DISASTER RISK STUDIES,,,English,Article,,,,,,,RISK; PERSPECTIVES,"Climate change is one of the greatest challenges humankind faces and adaptive behaviour is an imperative response to such change. Culture and the resulting worldview are determinants of behaviour and eminent cultural beliefs are that of time orientation (TO) and social self-construal (SSC). To date, no research focuses on these beliefs from an indigenous South African perspective or the manner in which it may subsequently affect a community's adaptation towards climate change. Q-methodology was used to study perspectives and beliefs in three per!-urban communities in South Africa and to investigate the interrelation between themes such as TO, SSC, climate change awareness and climate change causality. It became apparent that the communities are aware of climate change, yet little to no efforts are currently being made to adapt to climatic change. This absence of motivation to adapt may be attributed to limited risk perception and cultural beliefs of TO and SSC. This study aims to contribute to the understanding of cultural beliefs and its impact on climate change adaptation behaviour in the South African context. It is concluded that TO and SSC from an indigenous South African perspective influence community adaptation to climate change.","[Terblanche-Greeff, Aida C.; van Niekerk, Dewald] North West Univ, Unit Environm Sci & Management, Potchefstroom, South Africa; [Dokken, Jon-Vegard] Univ Oslo, Dept Sociol & Human Geog, Oslo, Norway; [Loubser, Ruth A.] North West Univ, Sch Philosophy, Potchefstroom, South Africa",North West University - South Africa; University of Oslo; North West University - South Africa,"Loubser, RA (corresponding author), North West Univ, Sch Philosophy, Potchefstroom, South Africa.",ananka.loubser@nwu.ac.za,"van Niekerk, Dewald/H-6134-2012","van Niekerk, Dewald/0000-0002-4571-4205; Terblanche-Greeff, Aida Chantell/0000-0001-6022-0193",,,,,60,4,4,0,4,AFRICAN CENTRE DISASTER STUDIES,POTCHEFSTROOM,"INTERNAL BOX 265, NORTH-WEST UNIV, PRIVATE BAG X6001, POTCHEFSTROOM, 2520, SOUTH AFRICA",1996-1421,2072-845X,,JAMBA-J DISASTER RIS,Jamba-J. Disaster Risk Stud.,OCT 25,2018,10,,,,,,,,a510,10.4102/jamba.v10i1.510,http://dx.doi.org/10.4102/jamba.v10i1.510,,,16,"Social Sciences, Interdisciplinary",Emerging Sources Citation Index (ESCI),Social Sciences - Other Topics,HB7XN,30473757,"gold, Green Published, Green Submitted",,,2023-03-25,WOS:000451295700001,View Full Record in Web of Science
J,"Hasan, H; Smith, S; Finnegan, P",,,,"Hasan, Helen; Smith, Stephen; Finnegan, Patrick",,,An activity theoretic analysis of the mediating role of information systems in tackling climate change adaptation,INFORMATION SYSTEMS JOURNAL,,,English,Article,,,,,,climate change adaptation; Green IS; activity theory; grand challenges; canonical action research,FRAMEWORK; VULNERABILITY; EVENTS; GREEN,"This paper demonstrates that information systems (IS) researchers and practitioners can make a significant contribution to the grand challenge of sustainability in light of global climate change. In doing so, the paper takes a novel perspective by going beyond the dominant emphasis in the Green IS literature on climate change mitigation to focus on climate change adaptation. To demonstrate how IS researchers and practitioners can engage with the grand challenge of sustainability, we report the findings of an investigation into the role of IS in climate change adaptation programmes of the government of New South Wales, Australia. Canonical action research, informed by activity theory, proved to be an appropriate methodology for this investigation by combining iterative collaborative engagement and rigorous scholarly reflection. Activity theory has previously been successfully used in IS research as a framework for inquiry and description but not for prediction. This raised questions, addressed in this study, about whether or not activity theory could be used to guide interventions and make sense of their impact. The findings reveal how activity theory provides an appropriate balance between scope and detail to accommodate the complex processes of planning and implementing climate change adaptation programmes. We conclude that while climate adaptation is complex, activity theory, specifically five dynamic dimensions for deep sense-making, can inform interventions in climate change adaptation projects. Most significantly, we demonstrate that IS experts can make a positive contribution to addressing one of the most important grand challenges of our time.","[Hasan, Helen] Univ Wollongong, Australian Hlth Serv Res Inst, Informat Syst, Wollongong, NSW, Australia; [Smith, Stephen] Macquarie Univ, Sch Comp, Informat Syst, Sydney, NSW, Australia; [Finnegan, Patrick] UNSW Australia, UNSW Business Sch, Sydney, NSW, Australia",University of Wollongong; Macquarie University; University of New South Wales Sydney,"Hasan, H (corresponding author), Univ Wollongong, Australian Hlth Serv Res Inst, Informat Syst, Wollongong, NSW, Australia.",hasan@uow.edu.au; stephen.smith@mq.edu.au; p.finnegan@unsw.edu.au,"Smith, Stephen/I-8396-2018","Smith, Stephen/0000-0003-2966-5762",,,,,85,23,23,1,26,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",1350-1917,1365-2575,,INFORM SYST J,Inf. Syst. J.,MAY,2017,27,3,,,,,271,308,,10.1111/isj.12104,http://dx.doi.org/10.1111/isj.12104,,,38,Information Science & Library Science,Social Science Citation Index (SSCI),Information Science & Library Science,ET4RR,,,,,2023-03-25,WOS:000400273000003,View Full Record in Web of Science
